match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-01-19,flat_random,paula badosa,oksana selekhmeteva,P2,3.9,1.0,1,2.9,103.785
2026-01-19,flat_random,oksana selekhmeteva,ella seidel,P1,1.72,1.0,1,0.72,104.505
2026-01-19,flat_random,darja semenistaja,linda noskova,P1,6.2,1.0,0,-1.0,103.505
2026-01-19,flat_random,linda noskova,j preston,P2,5.3,1.0,0,-1.0,102.505
2026-01-19,flat_random,barbora krejcikova,diana shnaider,P2,1.56,1.0,1,0.56,103.065
2026-01-19,flat_random,shuai zhang,j preston,P2,2.6,1.0,1,1.6,104.665
2026-01-19,flat_random,tatjana maria,petra marcinko,P1,2.9,1.0,0,-1.0,103.665
2026-01-19,flat_random,linda fruhvirtova,tereza valentova,P1,4.5,1.0,0,-1.0,102.665
2026-01-19,flat_random,maya joint,tereza valentova,P2,1.39,1.0,1,0.39,103.055
2026-02-09,flat_random,elina svitolina,dayana yastremska,P2,4.15,1.0,0,-1.0,102.055
2026-02-09,flat_random,magda linette,sonay kartal,P1,2.68,1.0,1,1.68,103.735
2026-02-09,flat_random,maria sakkari,jasmine paolini,P1,2.45,1.0,1,1.45,105.185
2026-02-09,flat_random,maria sakkari,iga swiatek,P1,1.21,1.0,1,0.21,105.395
2026-02-09,flat_random,maria sakkari,varvara gracheva,P2,2.65,1.0,0,-1.0,104.395
2026-02-09,flat_random,maria sakkari,zeynep sonmez,P1,1.64,1.0,1,0.64,105.035
2026-02-09,flat_random,magdalena frech,liudmila samsonova,P1,2.8,1.0,1,1.8,106.835
2026-02-09,flat_random,katerina siniakova,clara tauson,P1,2.16,1.0,1,1.16,107.995
2026-02-09,flat_random,daria kasatkina,moyuka uchijima,P2,2.55,1.0,0,-1.0,106.995
2026-02-09,flat_random,karolina pliskova,karolina muchova,P1,4.3,1.0,0,-1.0,105.995
2026-02-09,flat_random,maria sakkari,karolina muchova,P1,3.075,1.0,0,-1.0,104.995
2026-02-09,flat_random,jaqueline cristian,karolina muchova,P1,4.7,1.0,0,-1.0,103.995
2026-02-09,flat_random,karolina muchova,anna kalinskaya,P1,1.58,1.0,1,0.58,104.575
