match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-03-04,flat_favorite,A A Bunt,A C Chesterfield,P1,1.66,1.0,0,-1.0,73.61
2026-03-04,flat_favorite,Matthew McDonald,Trevor Svajda,P1,1.31,1.0,1,0.31,73.92
2026-03-04,flat_favorite,Rinky Hijikata,Ignacio Buse,P2,1.65,1.0,0,-1.0,72.92
2026-03-04,flat_favorite,Tomas Barrios Vera,Alexis Galarneau,P2,1.76,1.0,1,0.76,73.68
2026-03-04,flat_favorite,A J Warmenhoyen,Zizou Bergs,P2,1.74,1.0,1,0.74,74.42
2026-03-04,flat_favorite,Marcos Giron,Mariano Navone,P1,1.34,1.0,1,0.34,74.76
2026-03-04,flat_favorite,Mattia Bellucci,Gabriel Diallo,P2,1.76,1.0,1,0.76,75.52
2026-03-04,flat_favorite,Elias Ymer,Tristan Schoolkate,P2,1.6,1.0,1,0.6,76.12
2026-03-04,flat_favorite,Marton Fucsovics,A C Cox,P2,1.39,1.0,0,-1.0,75.12
2026-03-05,flat_favorite,Gael Monfils,Alexis Galarneau,P1,1.6,1.0,1,0.6,75.72
2026-03-05,flat_favorite,Alexei Popyrin,Jenson Brooksby,P2,1.65,1.0,1,0.65,76.37
2026-03-05,flat_favorite,Marin Cilic,Zachary Svajda,P1,1.72,1.0,0,-1.0,75.37
2026-03-05,flat_favorite,Tristan Schoolkate,Dino Prizmic,P2,1.29,1.0,1,0.29,75.66
2026-03-05,flat_favorite,Sho Shimabukuro,Alexander Shevchenko,P1,1.64,1.0,0,-1.0,74.66
2026-03-05,flat_favorite,Stefanos Tsitsipas,Denis Shapovalov,P1,1.74,1.0,0,-1.0,73.66
2026-03-05,flat_favorite,Sebastian Baez,A C Chesterfield,P1,1.34,1.0,1,0.34,74.0
2026-03-05,flat_favorite,Adrian Mannarino,Matteo Berrettini,P2,1.4,1.0,1,0.4,74.4
2026-03-05,flat_favorite,Damir Dzumhur,Jacob Fearnley,P2,1.72,1.0,1,0.72,75.12
2026-03-05,flat_favorite,Grigor Dimitrov,Terence Atmane,P1,1.62,1.0,1,0.62,75.74
2026-03-05,flat_favorite,Kamil Majchrzak,Giovanni Mpetshi Perricard,P1,1.65,1.0,1,0.65,76.39
2026-03-05,flat_favorite,Joshua Fonseca,Raphael Collignon,P1,1.67,1.0,1,0.67,77.06
2026-03-06,flat_favorite,Camilo Ugo Carabelli,Brandon Nakashima,P2,1.18,1.0,1,0.18,77.24
2026-03-06,flat_favorite,Sebastian Korda,Francisco Comesana,P1,1.15,1.0,1,0.15,77.39
2026-03-06,flat_favorite,Rinky Hijikata,Francesco Maestrelli,P1,1.68,1.0,1,0.68,78.07
2026-03-06,flat_favorite,Daniel Merida Aguilar,Alex Michelsen,P2,1.33,1.0,1,0.33,78.4
2026-03-06,flat_favorite,Alexander Zverev,Matteo Berrettini,P1,1.21,1.0,1,0.21,78.61
2026-03-06,flat_favorite,Botic Van De Zandschulp,A J Biggs,P1,1.39,1.0,0,-1.0,77.61
2026-03-06,flat_favorite,Roberto Bautista Agut,Fabian Marozsan,P2,1.26,1.0,0,-1.0,76.61
2026-03-06,flat_favorite,Miomir Kecmanovic,Flavio Cobolli,P1,1.78,1.0,0,-1.0,75.61
2026-03-06,flat_favorite,Arthur Fils,Dino Prizmic,P1,1.39,1.0,1,0.39,76.0
2026-03-06,flat_favorite,Reilly Opelka,Ben Shelton,P2,1.26,1.0,1,0.26,76.26
2026-03-06,flat_favorite,Vit Kopriva,Michael Zheng,P2,1.75,1.0,0,-1.0,75.26
2026-03-06,flat_favorite,Matthew McDonald,Matteo Arnaldi,P1,1.6,1.0,1,0.6,75.86
2026-03-06,flat_favorite,Eduardo Nava,Nuno Borges,P2,1.58,1.0,1,0.58,76.44
2026-03-06,flat_favorite,Marton Fucsovics,Lorenzo Musetti,P2,1.31,1.0,0,-1.0,75.44
2026-03-06,flat_favorite,Benjamin Bonzi,Valentin Royer,P1,1.85,1.0,1,0.85,76.29
2026-03-06,flat_favorite,Alejandro Tabilo,Rafael Jodar,P2,1.61,1.0,0,-1.0,75.29
2026-03-07,flat_favorite,Novak Djokovic,Kamil Majchrzak,P1,1.09,1.0,1,0.09,75.38
2026-03-07,flat_favorite,Corentin Moutet,Ana Kovacevic,P1,1.64,1.0,0,-1.0,74.38
2026-03-07,flat_favorite,Benjamin Bonzi,Francisco Cerundolo,P2,1.34,1.0,1,0.34,74.72
2026-03-07,flat_favorite,Andrey Rublev,Gabriel Diallo,P1,1.31,1.0,0,-1.0,73.72
2026-03-07,flat_favorite,Jannik Sinner,Dalibor Svrcina,P1,1.01,1.0,1,0.01,73.73
2026-03-07,flat_favorite,Karen Khachanov,Joshua Fonseca,P2,1.68,1.0,1,0.68,74.41
2026-03-07,flat_favorite,Frances Tiafoe,Jenson Brooksby,P2,1.86,1.0,0,-1.0,73.41
2026-03-07,flat_favorite,Roberto Bautista Agut,J K Draper,P2,1.13,1.0,1,0.13,73.54
2026-03-07,flat_favorite,Gael Monfils,Felix Auger Aliassime,P2,1.17,1.0,1,0.17,73.71
2026-03-07,flat_favorite,Marcos Giron,Jakub Mensik,P2,1.34,1.0,1,0.34,74.05
2026-03-07,flat_favorite,Nuno Borges,Valentin Vacherot,P2,1.62,1.0,1,0.62,74.67
2026-03-07,flat_favorite,Alejandro Davidovich Fokina,Zachary Svajda,P1,1.56,1.0,1,0.56,75.23
2026-03-07,flat_favorite,Denis Shapovalov,A M Booth,P1,1.46,1.0,1,0.46,75.69
2026-03-08,flat_favorite,Grigor Dimitrov,Carlos Alcaraz,P2,1.02,1.0,1,0.02,75.71
2026-03-08,flat_favorite,Taylor Fritz,Jacob Fearnley,P1,1.2,1.0,1,0.2,75.91
2026-03-08,flat_favorite,Alexander Bublik,Vit Kopriva,P1,1.21,1.0,1,0.21,76.12
2026-03-08,flat_favorite,Sebastian Baez,Jiri Lehecka,P2,1.42,1.0,0,-1.0,75.12
2026-03-08,flat_favorite,Denis Shapovalov,Jannik Sinner,P2,1.02,1.0,1,0.02,75.14
2026-03-08,flat_favorite,Ugo Humbert,Alex Michelsen,P2,1.86,1.0,1,0.86,76.0
2026-03-08,flat_favorite,Daniil Medvedev,Alejandro Tabilo,P1,1.25,1.0,1,0.25,76.25
2026-03-08,flat_favorite,Ben Shelton,Learner Tien,P1,1.64,1.0,0,-1.0,75.25
2026-03-08,flat_favorite,Rinky Hijikata,Luciano Darderi,P2,1.45,1.0,0,-1.0,74.25
2026-03-08,flat_favorite,Alexander Zverev,Brandon Nakashima,P1,1.26,1.0,1,0.26,74.51
2026-03-08,flat_favorite,Alejandro Davidovich Fokina,Jakub Mensik,P2,1.66,1.0,0,-1.0,73.51
2026-03-08,flat_favorite,Alex De Minaur,Sebastian Korda,P1,1.51,1.0,1,0.51,74.02
2026-03-08,flat_favorite,Matthew McDonald,Cameron Norrie,P2,1.59,1.0,1,0.59,74.61
2026-03-09,flat_favorite,Alexander Bublik,Rinky Hijikata,P1,1.21,1.0,0,-1.0,73.61
2026-03-09,flat_favorite,Novak Djokovic,Ana Kovacevic,P1,1.1,1.0,1,0.1,73.71
2026-03-09,flat_favorite,J K Draper,Francisco Cerundolo,P1,1.5,1.0,1,0.5,74.21
2026-03-09,flat_favorite,Taylor Fritz,Alex Michelsen,P1,1.36,1.0,0,-1.0,73.21
2026-03-09,flat_favorite,Marton Fucsovics,Arthur Fils,P2,1.36,1.0,1,0.36,73.57
2026-03-09,flat_favorite,Cameron Norrie,Alex De Minaur,P2,1.2,1.0,0,-1.0,72.57
2026-03-09,flat_favorite,Felix Auger Aliassime,Gabriel Diallo,P1,1.23,1.0,1,0.23,72.8
2026-03-09,flat_favorite,Frances Tiafoe,Flavio Cobolli,P1,1.71,1.0,1,0.71,73.51
2026-03-10,flat_favorite,Alejandro Davidovich Fokina,Learner Tien,P2,1.68,1.0,1,0.68,74.19
2026-03-10,flat_favorite,Arthur Rinderknech,Carlos Alcaraz,P2,1.02,1.0,1,0.02,74.21
2026-03-10,flat_favorite,Felix Auger Aliassime,Arthur Fils,P1,1.65,1.0,0,-1.0,73.21
2026-03-10,flat_favorite,Daniil Medvedev,Sebastian Baez,P1,1.13,1.0,1,0.13,73.34
2026-03-10,flat_favorite,Alexander Zverev,Frances Tiafoe,P1,1.33,1.0,1,0.33,73.67
2026-03-11,flat_favorite,Cameron Norrie,Rinky Hijikata,P1,1.29,1.0,1,0.29,73.96
2026-03-11,flat_favorite,Daniil Medvedev,Alex Michelsen,P1,1.26,1.0,1,0.26,74.22
2026-03-12,flat_favorite,Novak Djokovic,J K Draper,P1,1.66,1.0,0,-1.0,73.22
2026-03-12,flat_favorite,Alexander Zverev,Arthur Fils,P1,1.59,1.0,1,0.59,73.81
2026-03-12,flat_favorite,Jannik Sinner,Learner Tien,P1,1.06,1.0,1,0.06,73.87
2026-03-13,flat_favorite,Daniil Medvedev,J K Draper,P1,1.51,1.0,1,0.51,74.38
2026-03-13,flat_favorite,Cameron Norrie,Carlos Alcaraz,P2,1.03,1.0,1,0.03,74.41
